company_code1|company_code2|acc_name|cst_no|license|bnf_name|bnf_type|shareholding_ratio|bnf_address|id_type5|id_no5|id_deadline5|sys_name|pt
"99730000"|"F1008933000019"|"测试团体意外险批文增加保额显示问题"|"21001122343243242340000004"|"null"|"危飞荷"|"14"|"null"|"null"|"11"|"410927197701132901"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"太平科技保险股份有限公司团体交通测试"|"21001112342342342342340004"|"null"|"危飞荷"|"14"|"null"|"null"|"11"|"410927197701132901"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"团体交通意外伤害保险"|"21001112436235000000000000"|"null"|"危飞荷"|"14"|"null"|"null"|"11"|"410927197701132901"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"3月8日下午回归测试"|"21001122343242342343240004"|"null"|"王晓"|"14"|"null"|"null"|"11"|"421202197911076095"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"测试团体意外险批文增加保额显示问题"|"21001122343243242340000004"|"null"|"王晓"|"14"|"null"|"null"|"11"|"421202197911076095"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"太平科技保险股份有限公司团体交通测试"|"21001112342342342342340004"|"null"|"王晓"|"14"|"null"|"null"|"11"|"421202197911076095"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"团体交通意外伤害保险"|"21001112436235000000000000"|"null"|"王晓"|"14"|"null"|"null"|"11"|"421202197911076095"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"3月8日下午回归测试"|"21001122343242342343240004"|"null"|"王晓"|"14"|"null"|"null"|"11"|"440114197702034342"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"测试团体意外险批文增加保额显示问题"|"21001122343243242340000004"|"null"|"王晓"|"14"|"null"|"null"|"11"|"440114197702034342"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"太平科技保险股份有限公司团体交通测试"|"21001112342342342342340004"|"null"|"王晓"|"14"|"null"|"null"|"11"|"440114197702034342"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"团体交通意外伤害保险"|"21001112436235000000000000"|"null"|"王晓"|"14"|"null"|"null"|"11"|"440114197702034342"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"3月8日下午回归测试"|"21001122343242342343240004"|"null"|"赵六"|"14"|"null"|"null"|"11"|"450331197708200910"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"测试团体意外险批文增加保额显示问题"|"21001122343243242340000004"|"null"|"赵六"|"14"|"null"|"null"|"11"|"450331197708200910"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"太平科技保险股份有限公司团体交通测试"|"21001112342342342342340004"|"null"|"赵六"|"14"|"null"|"null"|"11"|"450331197708200910"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"团体交通意外伤害保险"|"21001112436235000000000000"|"null"|"赵六"|"14"|"null"|"null"|"11"|"450331197708200910"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"3月8日下午回归测试"|"21001122343242342343240004"|"null"|"欧阳组合"|"14"|"null"|"中国甘肃省白银市靖远县hahha"|"11"|"460106197804151228"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"测试团体意外险批文增加保额显示问题"|"21001122343243242340000004"|"null"|"欧阳组合"|"14"|"null"|"中国甘肃省白银市靖远县hahha"|"11"|"460106197804151228"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"太平科技保险股份有限公司团体交通测试"|"21001112342342342342340004"|"null"|"欧阳组合"|"14"|"null"|"中国甘肃省白银市靖远县hahha"|"11"|"460106197804151228"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"团体交通意外伤害保险"|"21001112436235000000000000"|"null"|"欧阳组合"|"14"|"null"|"中国甘肃省白银市靖远县hahha"|"11"|"460106197804151228"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"3月8日下午回归测试"|"21001122343242342343240004"|"null"|"缪冰真"|"14"|"null"|"null"|"11"|"513437198009221226"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"测试团体意外险批文增加保额显示问题"|"21001122343243242340000004"|"null"|"缪冰真"|"14"|"null"|"null"|"11"|"513437198009221226"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"太平科技保险股份有限公司团体交通测试"|"21001112342342342342340004"|"null"|"缪冰真"|"14"|"null"|"null"|"11"|"513437198009221226"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"团体交通意外伤害保险"|"21001112436235000000000000"|"null"|"缪冰真"|"14"|"null"|"null"|"11"|"513437198009221226"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"3月8日下午回归测试"|"21001122343242342343240004"|"null"|"白雪公主"|"14"|"null"|"中国北京市东城区科技大道100号"|"11"|"530124198005256985"|"20190730"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"测试团体意外险批文增加保额显示问题"|"21001122343243242340000004"|"null"|"白雪公主"|"14"|"null"|"中国北京市东城区科技大道100号"|"11"|"530124198005256985"|"20190730"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"太平科技保险股份有限公司团体交通测试"|"21001112342342342342340004"|"null"|"白雪公主"|"14"|"null"|"中国北京市东城区科技大道100号"|"11"|"530124198005256985"|"20190730"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"团体交通意外伤害保险"|"21001112436235000000000000"|"null"|"白雪公主"|"14"|"null"|"中国北京市东城区科技大道100号"|"11"|"530124198005256985"|"20190730"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"太平科技保险股份有限公司团体交通测试"|"21001112342342342342340004"|"null"|"王五"|"14"|"null"|"null"|"11"|"530302198309089437"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"团体交通意外伤害保险"|"21001112436235000000000000"|"null"|"王五"|"14"|"null"|"null"|"11"|"530302198309089437"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"飞天大圣-李衮"|"21100033124125123124500002"|"null"|"NV75101"|"14"|"null"|"null"|"13"|"1231241212312"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"3月8日下午回归测试"|"21001122343242342343240004"|"null"|"陈飞烟"|"14"|"null"|"null"|"11"|"530826197910274100"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"测试团体意外险批文增加保额显示问题"|"21001122343243242340000004"|"null"|"陈飞烟"|"14"|"null"|"null"|"11"|"530826197910274100"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"太平科技保险股份有限公司团体交通测试"|"21001112342342342342340004"|"null"|"陈飞烟"|"14"|"null"|"null"|"11"|"530826197910274100"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"团体交通意外伤害保险"|"21001112436235000000000000"|"null"|"陈飞烟"|"14"|"null"|"null"|"11"|"530826197910274100"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"3月8日下午回归测试"|"21001122343242342343240004"|"null"|"裴向雁"|"14"|"null"|"null"|"11"|"610502198510017321"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"测试团体意外险批文增加保额显示问题"|"21001122343243242340000004"|"null"|"裴向雁"|"14"|"null"|"null"|"11"|"610502198510017321"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"太平科技保险股份有限公司团体交通测试"|"21001112342342342342340004"|"null"|"裴向雁"|"14"|"null"|"null"|"11"|"610502198510017321"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"团体交通意外伤害保险"|"21001112436235000000000000"|"null"|"裴向雁"|"14"|"null"|"null"|"11"|"610502198510017321"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"飞天大圣-李衮"|"21100033124125123124500002"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"团体交通意外伤害保险"|"21001112436235000000000000"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"携程航空意外2"|"21001112433243243200000000"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"飞天大圣-李衮"|"21100033124125123124500002"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"124123124412"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"飞天大圣-李衮"|"21100033124125123124500002"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"412312412312412"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"3月8日下午回归测试"|"21001122343242342343240004"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"530302198309089437"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"测试团体意外险批文增加保额显示问题"|"21001122343243242340000004"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"530302198309089437"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"临清市鲁超精密锻造有限公司"|"21001128000000751000000000"|"null"|"NV75101"|"14"|"null"|"null"|"14"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"飞天大圣-李衮"|"21100033124125123124500002"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"团体交通意外伤害保险"|"21001112436235000000000000"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"携程航空意外2"|"21001112433243243200000000"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"临清市鲁超精密锻造有限公司"|"21001128000000751000000000"|"null"|"NV75101"|"14"|"null"|"null"|"18"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"大头"|"14"|"null"|"null"|"11"|"342211198704067896"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"大头"|"14"|"null"|"null"|"11"|"342211198704067896"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"大头"|"14"|"null"|"null"|"11"|"342211198704067896"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"大头"|"14"|"null"|"null"|"11"|"342211198704067896"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"大头"|"14"|"null"|"null"|"11"|"342211198704067896"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"大头"|"14"|"null"|"null"|"11"|"342211198704067896"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"大头"|"14"|"null"|"null"|"11"|"342211198704067896"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"大头"|"14"|"null"|"null"|"11"|"342211198704067896"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"大头"|"14"|"null"|"null"|"11"|"342211198704067896"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"大头"|"14"|"null"|"null"|"11"|"342211198704067896"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"驾驶培训学员意外上海保险"|"21001122134321421400000000"|"null"|"大头"|"14"|"null"|"null"|"11"|"342211198704067896"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"携程航空意外2"|"21001112433243243200000000"|"null"|"大头"|"14"|"null"|"null"|"11"|"342211198704067896"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"携程航空意外2"|"21001112433243243200000000"|"null"|"大头"|"14"|"null"|"null"|"11"|"342211198704067896"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"驾驶培训学员意外上海保险"|"21001122134321421400000000"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"携程航空意外2"|"21001112433243243200000000"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"携程航空意外2"|"21001112433243243200000000"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"测试团单"|"21001116134324325436000000"|"null"|"NV75101"|"14"|"null"|"null"|"12"|"12346"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"测试团单"|"21001116134324325436000000"|"null"|"NV75101"|"14"|"null"|"null"|"14"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"女司机"|"21100015123124312512400007"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"驾驶培训学员意外上海保险"|"21001122134321421400000000"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"携程航空意外2"|"21001112433243243200000000"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"携程航空意外2"|"21001112433243243200000000"|"null"|"性感诸葛，在线发牌"|"14"|"null"|"中国福建省福州市平潭县122123123"|"18"|"123456789"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"驾驶培训学员意外上海保险"|"21001122134321421400000000"|"null"|"大头"|"14"|"null"|"null"|"18"|"123456790"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"驾驶培训学员意外上海保险"|"21001122134321421400000000"|"null"|"大头1"|"14"|"null"|"null"|"18"|"123456791"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"驾驶培训学员意外上海保险"|"21001122134321421400000000"|"null"|"大头2"|"14"|"null"|"null"|"18"|"123456792"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"驾驶培训学员意外上海保险"|"21001122134321421400000000"|"null"|"大头"|"14"|"null"|"null"|"18"|"123456793"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"驾驶培训学员意外上海保险"|"21001122134321421400000000"|"null"|"大头1"|"14"|"null"|"null"|"18"|"123456794"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"驾驶培训学员意外上海保险"|"21001122134321421400000000"|"null"|"大头2"|"14"|"null"|"null"|"18"|"123456795"|"null"|"@N"|"20190903000000"
"99730000"|"F1008933000019"|"驾驶培训学员意外上海保险"|"21001122134321421400000000"|"null"|"大头"|"14"|"null"|"null"|"18"|"123456796"|"null"|"@N"|"20190903000000"
